word,sentiment
巅峰,84.15426489
后悔,18.8060705
出息,77.77983826
明显,80.96567361
香,115.3432632
背,44.30098799
职业,117.7429852
低调,228.1999965
上网,10.63204699
甜甜,170.8196917
质量,150.6394899
男友,-13.81888396
看成,20.38784193
水里,55.06851222
小姐,173.1683647
小说,79.1183391
做鬼脸,145.7030099
嫁给,98.51441901
年纪,75.16904427
偏,11.695205
不得,97.55150488
前排,126.4426969
节奏,81.54991648
人赞,254.5342272
真爱,127.5203454
允许,6.543367006
学到,52.12153645
知识,97.5456398
设计,90.55728438
贝尔,74.38395331
神,120.3040454
赚,21.27713143
一线,167.8462059
大爷,84.73939643
收,82.78004402
玩家,71.62489949
不再,118.1192209
入,129.4103238
属于,131.8292138
咩,79.7443252
名叫,89.46349918
弱弱,-82.78062236
操作,63.79635985
算了,50.59703688
早点,34.44430983
改,108.7322942
想买,61.40427835
服,117.2052029
屁股,-9.568193422
挂,-8.642298805
米,39.08947186
栗子,108.368226
男主,68.14309646
一家人,253.376495
甩头,5.652669079
去污粉,143.7623339
普通,99.08037851
